description,item,first_word,second_word,item_shorthand_desc,sentence_word_match,sentence_word_source,sentence_word_score,sentence_word_match_Q,sentence_word_source_Q,sentence_word_score_Q,shorthand_word_match,shorthand_word_source,shorthand_word_score,shorthand_word_match_Q,shorthand_word_source_Q,shorthand_word_score_Q,max_score,best_source,best_match,portion_size
Fat that is spread (thin amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora) and also cholesterol lowering,bread_sliced_spread_polymarg_chol_thin,bread,sliced,bread sliced spread polymarg chol thin,Reduced fat spread (not polyunsaturated),scheelbeek,62.382251024246216,Low fat spread not polyunsaturated,scheelbeek,72.10499048233032,"White bread (not high fibre, not multiseed)",scheelbeek,53.9190948,Block margarine,scheelbeek,78.20384502410889,78.20384502410889,shorthand_word_score_Q,Block margarine,7
Fat that is spread (medium amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora) but not specified amount of fat,bread_sliced_spread_polymarg_dunno_med,bread,sliced,bread sliced spread polymarg dunno med,Low fat spread not polyunsaturated,scheelbeek,66.17770195007324,Low fat spread not polyunsaturated,scheelbeek,77.76749730110168,Wholemeal bread,scheelbeek,54.67031002044678,Block margarine,scheelbeek,78.27667593955994,78.27667593955994,shorthand_word_score_Q,Block margarine,10
Fat that is spread (thick amount) onto sliced bread:  ticked polyunsaturated margarine (e.g Flora) but not specified amount of fat,bread_sliced_spread_polymarg_dunno_thick,bread,sliced,bread sliced spread polymarg dunno thick,Low fat spread not polyunsaturated,scheelbeek,65.28480052947998,Low fat spread not polyunsaturated,scheelbeek,77.39582657814026,Wholemeal bread,scheelbeek,53.02887558937073,Block margarine,scheelbeek,73.48832488059998,77.39582657814026,sentence_word_score_Q,Low fat spread not polyunsaturated,12
Fat that is spread (thin amount) onto sliced bread:  ticked polyunsaturated margarine (e.g Flora) but not specified amount of fat,bread_sliced_spread_polymarg_dunno_thin,bread,sliced,bread sliced spread polymarg dunno thin,Low fat spread not polyunsaturated,scheelbeek,66.33957028388977,Low fat spread not polyunsaturated,scheelbeek,77.37970948,Low fat spread not polyunsaturated,scheelbeek,54.54967021942139,Block margarine,scheelbeek,73.00125360488892,77.37970948,sentence_word_score_Q,Low fat spread not polyunsaturated,7
"Fat that is spread (medium amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora), normal amount of % fat",bread_sliced_spread_polymarg_fat_med,bread,sliced,bread sliced spread polymarg fat med,Low fat spread not polyunsaturated,scheelbeek,61.32332087,Low fat spread not polyunsaturated,scheelbeek,71.42914533615112,Polyunsaturated low fat spread,scheelbeek,68.35194230079651,Block margarine,scheelbeek,79.90248203277588,79.90248203277588,shorthand_word_score_Q,Block margarine,10
"Fat that is spread (thick amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora), normal amount of % fat",bread_sliced_spread_polymarg_fat_thick,bread,sliced,bread sliced spread polymarg fat thick,Low fat spread not polyunsaturated,scheelbeek,60.38896441459656,Low fat spread not polyunsaturated,scheelbeek,70.77599763870239,Polyunsaturated low fat spread,scheelbeek,67.30754375457764,Block margarine,scheelbeek,77.15151906013489,77.15151906013489,shorthand_word_score_Q,Block margarine,12
"Fat that is spread (thin amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora), normal amount of % fat",bread_sliced_spread_polymarg_fat_thin,bread,sliced,bread sliced spread polymarg fat thin,Low fat spread not polyunsaturated,scheelbeek,61.60486340522766,Low fat spread not polyunsaturated,scheelbeek,71.21992707252502,Polyunsaturated low fat spread,scheelbeek,70.14299035072327,Block margarine,scheelbeek,76.65013074874878,76.65013074874878,shorthand_word_score_Q,Block margarine,7
"Fat that is spread (medium amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora), low fat",bread_sliced_spread_polymarg_lowfat_med,bread,sliced,bread sliced spread polymarg lowfat med,Low fat spread not polyunsaturated,scheelbeek,62.79699206352234,Low fat spread not polyunsaturated,scheelbeek,71.66182398796082,Low fat spread not polyunsaturated,scheelbeek,66.30183458328247,Block margarine,scheelbeek,77.09976434707642,77.09976434707642,shorthand_word_score_Q,Block margarine,10
"Fat that is spread (thick amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora), low fat",bread_sliced_spread_polymarg_lowfat_thick,bread,sliced,bread sliced spread polymarg lowfat thick,Low fat spread not polyunsaturated,scheelbeek,61.55432462692261,Low fat spread not polyunsaturated,scheelbeek,71.04305028915405,Low fat spread not polyunsaturated,scheelbeek,62.184518575668335,Block margarine,scheelbeek,75.87496638298035,75.87496638298035,shorthand_word_score_Q,Block margarine,12
"Fat that is spread (thin amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora), low fat",bread_sliced_spread_polymarg_lowfat_thin,bread,sliced,bread sliced spread polymarg lowfat thin,Low fat spread not polyunsaturated,scheelbeek,62.36273646354675,Low fat spread not polyunsaturated,scheelbeek,71.02091312408447,Low fat spread not polyunsaturated,scheelbeek,65.65915942192078,Block margarine,scheelbeek,75.62562227249146,75.62562227249146,shorthand_word_score_Q,Block margarine,7
"Fat that is spread (medium amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora), very low fat",bread_sliced_spread_polymarg_vlowfat_med,bread,sliced,bread sliced spread polymarg vlowfat med,Low fat spread not polyunsaturated,scheelbeek,61.98719739913941,Low fat spread not polyunsaturated,scheelbeek,71.61487936973572,Polyunsaturated low fat spread,scheelbeek,59.95418429374695,Block margarine,scheelbeek,76.59243345,76.59243345,shorthand_word_score_Q,Block margarine,10
"Fat that is spread (thick amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora), very low fat",bread_sliced_spread_polymarg_vlowfat_thick,bread,sliced,bread sliced spread polymarg vlowfat thick,Low fat spread not polyunsaturated,scheelbeek,60.53721904754639,Low fat spread not polyunsaturated,scheelbeek,70.89107036590576,Polyunsaturated low fat spread,scheelbeek,55.60157299041748,Block margarine,scheelbeek,76.08477473258972,76.08477473258972,shorthand_word_score_Q,Block margarine,12
"Fat that is spread (thin amount) onto sliced bread: ticked polyunsaturated margarine (e.g Flora), very low fat",bread_sliced_spread_polymarg_vlowfat_thin,bread,sliced,bread sliced spread polymarg vlowfat thin,Low fat spread not polyunsaturated,scheelbeek,61.356037855148315,Low fat spread not polyunsaturated,scheelbeek,70.53489089012146,Low fat spread not polyunsaturated,scheelbeek,57.99033045768738,Block margarine,scheelbeek,75.60786604881287,75.60786604881287,shorthand_word_score_Q,Block margarine,7
"Fat that is spread (medium amount) onto sliced bread: ticked soya/vegan/dairy free margarine e.g Pure, and also cholesterol lowering",bread_sliced_spread_soya_chol_med,bread,sliced,bread sliced spread soya chol med,Other vegetable fats and oils,scheelbeek,58.23616981506348,Low fat spread not polyunsaturated,scheelbeek,70.52360177,SOY MEAL,petersson,56.008392572402954,Block margarine,scheelbeek,70.37291526794434,70.52360177,sentence_word_score_Q,Low fat spread not polyunsaturated,10
"Fat that is spread (thick amount) onto sliced bread: ticked soya/vegan/dairy free margarine e.g Pure, and also cholesterol lowering",bread_sliced_spread_soya_chol_thick,bread,sliced,bread sliced spread soya chol thick,Other vegetable fats and oils,scheelbeek,58.193498849868774,Low fat spread not polyunsaturated,scheelbeek,69.74720955,SOY MEAL,petersson,55.78550100326538,Block margarine,scheelbeek,71.93078398704529,71.93078398704529,shorthand_word_score_Q,Block margarine,12
"Fat that is spread (thin amount) onto sliced bread: ticked soya/vegan/dairy free margarine e.g Pure, and also cholesterol lowering",bread_sliced_spread_soya_chol_thin,bread,sliced,bread sliced spread soya chol thin,Other vegetable fats and oils,scheelbeek,58.21565389633179,Low fat spread not polyunsaturated,scheelbeek,71.55464291572571,SOY MEAL,petersson,56.91607594490051,TOFU,petersson,70.99869251,71.55464291572571,sentence_word_score_Q,Low fat spread not polyunsaturated,7
"Fat that is spread (medium amount) onto sliced bread: ticked soya/vegan/dairy free margarine e.g Pure, and not specified amount of fat",bread_sliced_spread_soya_dunno_med,bread,sliced,bread sliced spread soya dunno med,Less than 1% dairy low fat spread,scheelbeek,57.34710097312927,Low fat spread not polyunsaturated,scheelbeek,70.61818242073059,SOY MEAL,petersson,58.39878321,TOFU,petersson,74.10796284675598,74.10796284675598,shorthand_word_score_Q,TOFU,10
"Fat that is spread (thick amount) onto sliced bread: ticked soya/vegan/dairy free margarine e.g Pure, and not specified amount of fat",bread_sliced_spread_soya_dunno_thick,bread,sliced,bread sliced spread soya dunno thick,Less than 1% dairy low fat spread,scheelbeek,57.21356272697449,Low fat spread not polyunsaturated,scheelbeek,71.12104296684265,Soya milk,scheelbeek,58.61551761627197,TOFU,petersson,72.04354405403137,72.04354405403137,shorthand_word_score_Q,TOFU,12
"Fat that is spread (thin amount) onto sliced bread: ticked soya/vegan/dairy free margarine e.g Pure, and not specified amount of fat",bread_sliced_spread_soya_dunno_thin,bread,sliced,bread sliced spread soya dunno thin,Less than 1% dairy low fat spread,scheelbeek,57.48986601829529,Low fat spread not polyunsaturated,scheelbeek,72.00869917869568,SOY MEAL,petersson,57.49415159225464,TOFU,petersson,72.34536409378052,72.34536409378052,shorthand_word_score_Q,TOFU,7
"Fat that is spread (medium amount) onto sliced bread: ticked soya/vegan/dairy free margarine (e.g Pure), normal amount % fat",bread_sliced_spread_soya_fat_med,bread,sliced,bread sliced spread soya fat med,Less than 1% dairy low fat spread,scheelbeek,61.67120337486267,Low fat spread not polyunsaturated,scheelbeek,65.78680276870728,SOY MEAL,petersson,57.79100060462952,Reduced fat spread (not polyunsaturated),scheelbeek,73.02855253219604,73.02855253219604,shorthand_word_score_Q,Reduced fat spread (not polyunsaturated),10
"Fat that is spread (thick amount) onto sliced bread: ticked soya/vegan/dairy free margarine (e.g Pure), normal amount % fat",bread_sliced_spread_soya_fat_thick,bread,sliced,bread sliced spread soya fat thick,Less than 1% dairy low fat spread,scheelbeek,61.70374155044556,Low fat spread not polyunsaturated,scheelbeek,66.29027724266052,Polyunsaturated low fat spread,scheelbeek,57.75707960128784,Block margarine,scheelbeek,70.14572620391846,70.14572620391846,shorthand_word_score_Q,Block margarine,12
"Fat that is spread (thin amount) onto sliced bread: ticked soya/vegan/dairy free margarine (e.g Pure), normal amount % fat",bread_sliced_spread_soya_fat_thin,bread,sliced,bread sliced spread soya fat thin,Less than 1% dairy low fat spread,scheelbeek,62.00568675994873,Less than 1% dairy low fat spread,scheelbeek,69.5476234,Low fat spread not polyunsaturated,scheelbeek,58.91701579093933,Reduced fat spread (not polyunsaturated),scheelbeek,69.89028453826904,69.89028453826904,shorthand_word_score_Q,Reduced fat spread (not polyunsaturated),7
"Fat that is spread (medium amount) onto sliced bread: ticked soya/vegan/dairy free margarine (e.g Pure), low fat",bread_sliced_spread_soya_lowfat_med,bread,sliced,bread sliced spread soya lowfat med,Less than 1% dairy low fat spread,scheelbeek,57.48370885848999,Polyunsaturated low fat spread,scheelbeek,72.94039726257324,SOY MEAL,petersson,58.50505828857422,Tofu,clarke,71.11136317253113,72.94039726257324,sentence_word_score_Q,Polyunsaturated low fat spread,10
"Fat that is spread (thick amount) onto sliced bread: ticked soya/vegan/dairy free margarine (e.g Pure), low fat",bread_sliced_spread_soya_lowfat_thick,bread,sliced,bread sliced spread soya lowfat thick,Less than 1% dairy low fat spread,scheelbeek,57.11368918418884,Polyunsaturated low fat spread,scheelbeek,72.42875099182129,Soya milk,scheelbeek,56.895530223846436,TOFU,petersson,68.58924627304077,72.42875099182129,sentence_word_score_Q,Polyunsaturated low fat spread,12
"Fat that is spread (thin amount) onto sliced bread: ticked soya/vegan/dairy free margarine (e.g Pure), low fat",bread_sliced_spread_soya_lowfat_thin,bread,sliced,bread sliced spread soya lowfat thin,Less than 1% dairy low fat spread,scheelbeek,57.182759046554565,Polyunsaturated low fat spread,scheelbeek,75.29199123382568,SOY MEAL,petersson,56.692665815353394,Tofu,clarke,69.71707940101624,75.29199123382568,sentence_word_score_Q,Polyunsaturated low fat spread,7
"Fat that is spread (medium amount) onto sliced bread: ticked soya/vegan/dairy free margarine (e.g Pure), very low fat",bread_sliced_spread_soya_vlowfat_med,bread,sliced,bread sliced spread soya vlowfat med,Less than 1% dairy low fat spread,scheelbeek,56.43454194068909,Polyunsaturated low fat spread,scheelbeek,72.62712717056274,SOY MEAL,petersson,56.87219500541687,Tofu,clarke,70.64931392669678,72.62712717056274,sentence_word_score_Q,Polyunsaturated low fat spread,10
"Fat that is spread (thick amount) onto sliced bread: ticked soya/vegan/dairy free margarine (e.g Pure), very low fat",bread_sliced_spread_soya_vlowfat_thick,bread,sliced,bread sliced spread soya vlowfat thick,Less than 1% dairy low fat spread,scheelbeek,55.89904785,Polyunsaturated low fat spread,scheelbeek,71.51637673377991,SOY MEAL,petersson,52.733469009399414,Block margarine,scheelbeek,69.34451460838318,71.51637673377991,sentence_word_score_Q,Polyunsaturated low fat spread,12
"Fat that is spread (thin amount) onto sliced bread: ticked soya/vegan/dairy free margarine (e.g Pure), very low fat",bread_sliced_spread_soya_vlowfat_thin,bread,sliced,bread sliced spread soya vlowfat thin,Less than 1% dairy low fat spread,scheelbeek,55.89792728424072,Polyunsaturated low fat spread,scheelbeek,74.52518343925476,Low fat spread not polyunsaturated,scheelbeek,53.46021652,TOFU,petersson,69.80108023,74.52518343925476,sentence_word_score_Q,Polyunsaturated low fat spread,7
"Sliced bread: not specified type so includes white, wholemeal, brown",bread_sliced_unanswered,bread,sliced,bread sliced unanswered,Brown granary and wheatgerm bread,scheelbeek,68.57959628105164,Wholemeal bread total,eustachio,82.31103420257568,BREAD WHOLE**,petersson,61.51336431503296,Other bread,scheelbeek,73.57284426689148,82.31103420257568,sentence_word_score_Q,Wholemeal bread total,36
Sliced bread: white,bread_sliced_white,bread,sliced,bread sliced white,"White bread (not high fibre, not multiseed)",scheelbeek,68.98797154426575,BREAD WHOLE**,petersson,78.16708087921143,"White bread (not high fibre, not multiseed)",scheelbeek,71.68756723,"White bread (not high fibre, not multiseed)",scheelbeek,76.86052322387695,78.16708087921143,sentence_word_score_Q,BREAD WHOLE**,36
Sliced bread: wholemeal,bread_sliced_wholemeal,bread,sliced,bread sliced wholemeal,Wholemeal bread,scheelbeek,86.93861365318298,Wholemeal bread total,eustachio,85.46160459518433,Wholemeal bread,scheelbeek,87.25115060806274,Wholemeal bread,scheelbeek,85.90930700302124,87.25115060806274,shorthand_word_score,Wholemeal bread,36
"Cake: also includes muffin, flapjack, brownie, pecan pie",cake,cake,,cake,CAKES AND CROISSANT**,petersson,63.465434312820435,CAKES AND CROISSANT**,petersson,75.06910562515259,Cakes chocolate,scheelbeek,69.80516314506531,Cakes chocolate,scheelbeek,82.60748386383057,82.60748386383057,shorthand_word_score_Q,Cakes chocolate,60
